tanggal,periode,teks_bersih,sentimen,likes,retweet,username
2024-11-08 07:23:00,sesudah,struktur urus dpp golkar capai orang tum golkar bahlil lahadalia tak masuk nama jokowi urus dewan bina polhuk adadikompas,negatif,0,0,hariankompas
2024-11-08 07:23:22,sesudah,cair jilatin taiknya gibran cecer jalan hhhhj,negatif,4,0,rustamanuus158
2024-11-08 07:24:38,sesudah,bukan dar masalah protokol singapore habis terima prabowo istana upacara negara kenudian ketemu wapres senayan agenda apa padhl jadwal rapat kabinet prabowo rasa langkah,negatif,50,3,azkafii
2024-11-08 07:26:13,sesudah,bakal nama tega hukum wong anakbuah bapak fufufafa,negatif,3,0,blvecircle
2024-11-08 07:26:54,sesudah,pemda konawe selatan ngancam surat dasar asumsi sendiri simpul sendiri vonis ancam dasar asumsi simpul sendiri terus bupati campur tangan jauh atas masalah hukum warga,negatif,12,2,Pe_Enestee
2024-11-08 07:27:35,sesudah,ingat sejarah generasi datang sri mulyani manusia paling tanggung jawab masa depan negara indonesia,negatif,7,0,udoian2
2024-11-08 07:28:29,sesudah,pak bangun sistem air minum gratis minum lgsg keran tempat umum pasar tradisional stasiun hingga halte beri sanksi brand amdk wajib daur ulang seluruh galon sekali pakai luka komitmen warga jkt kurangisampahplastik,negatif,2,1,ari_aditya
2024-11-08 07:28:30,sesudah,gagal periode mulyono sukses tempat fufufafa wapres lalu pantau prabowo sering sowan solo orang mulyono sosok sangat hebat jadi presiden lama periode gantungmatioligarki gibranbencananasional,positif,36,20,arsyamoi
2024-11-08 07:28:50,sesudah,bodoh paling ampuh pakai agama orang yaman,negatif,4,2,wbbudiono357
2024-11-08 07:29:15,sesudah,menteri prabowo cuma tau minta duit kerja jelas,negatif,3,0,2024_anies62406
2024-11-08 07:30:29,sesudah,bukan dang mending masalah masa depan bangsa tang orang kaya gibran apa bapak mulyono udh rusak tatanan demokrasi lembaga negara banyak lahir jilat mafia,negatif,6,0,junichirich
2024-11-08 07:31:21,sesudah,loh koq mas gibran balas jadi fufufafa benar mas gibran,negatif,5,0,2024_anies62406
2024-11-08 07:31:50,sesudah,bbrp faktor susu segar buang masalah lama selesai bpk presiden lanjut,negatif,20,6,yusufgunawan
2024-11-08 07:33:01,sesudah,kepala kantor komunikasi presiden pco hasan nasbi kata presiden prabowo subianto tak segan segan tindak tegas anggota kabinet merah putih libat korupsi,negatif,5,1,hariqosatria
2024-11-08 07:33:39,sesudah,pak bup ibu suryani hadap sendiri bulan bulan bahkan penjara hari bulan tekan stress tiba bapak bilang damai proses salam jangan bilang paksa guru honor panggil bup jelas paksa dtg,negatif,2,0,tnketiga
2024-11-08 07:33:57,sesudah,segala keluar pantat ayam fufu fafa nya kotor bukan telur nalar sehat haram ikut saran apa kata anak bapak fufu fafa fufu fafa rakabum,negatif,2,2,lubis10922
2024-11-08 07:34:02,sesudah,malu pemukulgong embat gibran,negatif,4,0,AndriHarsa
2024-11-08 07:36:24,sesudah,kalau bukan gibran apa urgensi hapus jejak,negatif,76,6,im_okayyyyy
2024-11-08 07:36:46,sesudah,kalau puji prabowo aplg fufufafa nunggu bukti baru brp hari kerja baru gembar gembor dengar bukti kalau bukti obyektif kalau bagus sejahtera rkyt apa salah puji kalau amburadul cecar mulyono,negatif,2,0,PocoRedmip3397
2024-11-08 07:37:07,sesudah,juang brsama ahmad luthfi bukan soal mulyono prabowo soal jateng pdip proyeksi andhika perkasa proyeksi biar jawa adlh kunci pdip tahun negeri brantakan pdip masa mau dunia gelap fyi,positif,42,3,Intel_Imut
2024-11-08 07:38:08,sesudah,lah bapak kan jadi tri thn akhir kan baru kaget kondisi bangsa tahun kemaren ngapain pak makanya jilatin terus sampe kilat,netral,39,2,MsRaharusun
2024-11-08 07:38:09,sesudah,bukti sejak menteri ormas agama jilbab jadi wajib seko negeri,negatif,41,5,SPENTAMAINYU02
2024-11-08 07:39:23,sesudah,tangkap adil mulyono fufufafa semua bandar judi bandar narkoba kabur tangkap semua,negatif,5,1,rajatapura
2024-11-08 07:40:15,sesudah,polisi berani cuma kelas sadbor orang miskin joget kebon kalau anggar minta gede coba joget diskotik malah kawal,negatif,2,0,Yulhend28458529
2024-11-08 07:40:26,sesudah,jilat msh sebut mulyono presiden,netral,4,0,EviDrajat
2024-11-08 07:40:48,sesudah,ngeri ngeri woy ayo bangsa indonesia bangun,negatif,2,1,bang_habul
2024-11-08 07:40:48,sesudah,ulang tradisi lama serah dikdasmen ormas agama muhammadiyah implikasi penting kelompok saran prabowo cari tri didik dasar tengah non partisan paham masalah dasar dikdasmen,negatif,27,2,eko_is_oke
2024-11-08 07:41:35,sesudah,allahumma aamiin bawa banyak pak prabowo buat rakyat indonesia,positif,2,1,AswinbaharD
2024-11-08 07:42:02,sesudah,heran simple patuh lalu lintas bilang agama penting ajar buat sayang diri nantang maut bahaya orang sulit iman kuat hobi tantang atur ancam nyawa gampang sll main cari celah,negatif,18,1,edwardyurianto
2024-11-08 07:42:13,sesudah,kalau ngeluh punya solusi mending pecat ganti lebih kompeten bayar pajak negara biar dapet solusi perintah,negatif,2,0,000someoneelse
2024-11-08 07:43:07,sesudah,salah satu biang kerok maju dikdasmen hadir kurikulum agama sekolah negeri semua sadar sains jalan agama alhasil anak anak alami konflik akhir dogma agama menang,negatif,20,0,eko_is_oke
2024-11-08 07:43:37,sesudah,ingat action instansi kait negara rakyat ancam masbro,negatif,3,0,RickyKardjono
2024-11-08 07:44:00,sesudah,aset nilai bentuk presiden prabowo semua buah legasi besar dunia negara menteri ham,positif,115,18,NataliusPigai2
2024-11-08 07:45:40,sesudah,jangan rendah rakyat pribumi mas broo tupoksi negara cerdas hidup bangsa bukan publikasi bodoh bangsa tahun pasca merdeka satu presiden serius jalan amanat konstitusi semua jebak kkn hening,negatif,69,35,asboediono_id
2024-11-08 07:45:43,sesudah,gera jangan pilih paslon dukung mulyono prabowo,negatif,16,0,sultansulaimann
2024-11-08 07:45:52,sesudah,prabowo jauh lebih hebat bukti hebat sungkem terus,negatif,3,0,nur_arifinn
2024-11-08 07:46:03,sesudah,aku bosen main pik pik lihat doang aku masuk golong bukan sembarang pribumi,negatif,5,0,sigitsoesetyo
2024-11-08 07:46:35,sesudah,kurmer hilang sains kelas awal sains ajar usia berapa ajaib entah apa asumsi tiada sains kelas awal kurmer assessment nyambung baca kerangka assessment dikdasmen jiplak pisa,negatif,2,1,eko_is_oke
2024-11-08 07:48:47,sesudah,presiden prabowo resmi rakornas perintah pusat daerah tahun bogor jawa barat kamis prabowo beri arah jajar forum koordinasi pimpin daerah forkopimda program program prioritas lima tahun depan prabowo forkopimda prmn,positif,1,0,pikiran_rakyat
2024-11-08 07:49:19,sesudah,jiplak pisa benar baik kurikulum kbm arah sana hulu hilir nyambung memang jiplak pisa test sains literasi numerasi bapak cek tri benar tweet,negatif,3,0,eko_is_oke
2024-11-08 07:49:20,sesudah,pro prabowo kontra fufufafa sisa orang waras,negatif,119,5,yaniarsim
2024-11-08 07:49:50,sesudah,sama kaya calon kepala daerah tempat pokok jual prabowo jokowi,positif,3,0,belikipasangin
2024-11-08 07:52:32,sesudah,taurat jelas allah sejarah allah hadir juang hidup manusia kenan protes koreksi hamba lalu ubah bijak sejarah kuasa manusia sering anti kritik anti protes anti ubah,positif,2,0,Untuk_Pelupa
2024-11-08 07:52:56,sesudah,nah salah satu langkah jangka tengah panjang hapus kurikulum agama sekolah bas agama ormas sekolah bas agama negeri bubar konversi jadi sekolah negeri,positif,5,0,eko_is_oke
2024-11-08 07:54:40,sesudah,jurus paling jitu kalau mas negara presidenya tanya tanya tri kalau tri tanya balik urus negara tanya presiden negara debah,negatif,2,0,AnangS48648467
2024-11-08 07:58:26,sesudah,tangkap jarah suswono minta maaf batal proses hukum rupa tantang besar presiden prabowo tindak percaya pak presiden makin merosot,negatif,4,2,igiT_0403
2024-11-08 07:58:42,sesudah,presiden prabowo segera tindak kalau sisa rasa nasionalisme pancasila uud,negatif,2,0,SugiyantoY7379
2024-11-08 07:59:50,sesudah,hey ajar dikit menkeu bendahara perintah defisit arti keluar lbh besar drpd terima keluar besar perintah baca presiden menteri nya boros trus menkeu cari terima mana biaya boros perintah,negatif,3,0,leeannindonesia
2024-11-08 08:00:01,sesudah,presiden prabowo subianto minta jajar menteri lembaga kepala daerah efisien anggar hasil awas bpkp temu belanja daerah tak efektif efisien capai triliun polhuk adadikompas,positif,0,0,hariankompas
2024-11-08 08:03:00,sesudah,airin ade janji aneka macam bantu sosial adapun andra dimyati dompleng program makan siang prabowo metro adadikompas,positif,0,0,hariankompas
2024-11-08 08:03:21,sesudah,moga lindung alloh,positif,3,0,Ilham2017Ilham
2024-11-08 08:03:46,sesudah,pernah percaya polisi benci polisi sini banyak minta suap pak prabowo polisi bubar,negatif,106,2,cii0804
2024-11-08 08:04:09,sesudah,pecat ganti benar ajar,negatif,6,0,WorldWimWeb
2024-11-08 08:05:07,sesudah,bangsa negara kata pak prabowo,negatif,62,2,blank0429
2024-11-08 08:06:23,sesudah,baru ngeh pak jokowi jakarta pakai pesawat komersil alas kangen ken nengok cucu yup pak prabowo agenda negara minggu tau apa kira kira maksud tuju utama chelsea beri ingat darurat trump noah amad,negatif,1,0,5lamate
2024-11-08 08:06:37,sesudah,bentuk sombong umat kitab paling baik wajib timba sains umat mana dianggp skillfull bukan hnya andal kitab tuntut ilmu sampe negericina tak penting ajar ilmu orang atheis kafir kek penting manfaat ilmu positif semua,positif,21,0,ajartwiterran
2024-11-08 08:06:52,sesudah,ngoceh gampang gibran sendiri waktu magelang malah pulang duluan,negatif,2,0,PribadiBales
2024-11-08 08:07:15,sesudah,tiga perempuan cantik dunia ibu bayang pantul cermin kahlil gibran celahawan,positif,462,88,IneemIjaaH
2024-11-08 08:07:47,sesudah,enak bet yak jadi laki defend segininy sama perempuan kalau perempuan diginiin kebalikannye,negatif,5,0,h0etivity
2024-11-08 08:08:59,sesudah,gibran klaim program makan gizi gratis sangat tunggu besar orangtua,positif,0,0,geloraco
2024-11-08 08:09:13,sesudah,presiden mulai lawat gibran batal pegang kendali menteri jalur langsung prabowo,negatif,16,6,herculep638
2024-11-08 08:09:20,sesudah,potret laki kamu semua bela,negatif,2,0,h0etivity
2024-11-08 08:10:00,sesudah,gibran ingat kepala daerah jangan bocor anggar,negatif,0,1,okezonenews
2024-11-08 08:10:57,sesudah,lha waktu gembleng militer prabowo menteri magelang wapres pulang duluan ninggalin sang presiden,negatif,62,12,HeryIdris5
2024-11-08 08:13:00,sesudah,kalah ama produk cina via tiktok,negatif,2,0,Dedy44169434
2024-11-08 08:13:38,sesudah,salut sekarang presiden berani tunjuk nama institusi tegak hukum jelas tegas beking judol jadi rahasia umum moga cuci gudang beking komdigi kmrn ayo gas pak,positif,219,54,kurawa
2024-11-08 08:13:43,sesudah,semua fasilitas baik uang rakyat kamu nikmat jgn cuma hari bulan ikn sana kerja ajar anti korupsi uang rakyat mentalitas fufufafa gratifikasi nepotisme apa kabar ikn jumatberkah,negatif,18,2,DjolaFix
2024-11-08 08:14:20,sesudah,mending hapalan jus tambah kesini tambah pinter eeehh malah tambah goblok,positif,2,0,Noer49661203
2024-11-08 08:15:02,sesudah,panggil darurat semua pihak libat promosi judi online apa bentuk segera jeblos jangan diam bae dah mohon himbauan pak,negatif,6,6,gtobing2903
2024-11-08 08:15:33,sesudah,prabowo bentuk badan intelijen uang komando sri mulyani,positif,436,96,CNNIndonesia
2024-11-08 08:15:58,sesudah,milih kan pak coba mention pak prabowo mungkin lebih pas beliau jawab,netral,4,0,frans_surya
2024-11-08 08:18:02,sesudah,dialog eksklusif fusilatnews damai hari lubis bahas rencana berangkat presiden prabowo peru brazil,positif,12,2,alisyarief
2024-11-08 08:21:08,sesudah,bulan ikn materi satu anti korupsi,negatif,3,0,DjolaFix
2024-11-08 08:21:55,sesudah,atur baru pak prabowo jabat,negatif,0,0,Jateng_Twit
2024-11-08 08:22:14,sesudah,implisit tegas wewenang presiden sesuai delegasi wewenang lama kunjung luar negeri keep pak far good,positif,1,0,Gank_Of_Petojo
2024-11-08 08:23:01,sesudah,percuma percuma gibran gembleng akmil hasil zonk iya zonk suruh buat sambut mtq malah ngumpet panik kabur,negatif,127,37,KangManto123
2024-11-08 08:23:11,sesudah,pik jaman pak anies buat rakyat kecil banyak nelayan cari rezeki naah pik sekarang bangun atas nama proyek nasional pake duit rakyat apbn nikmatin siapa lanjut sama prabowo jiiiilllllat terus tainya,negatif,75,7,CinereUnun41935
2024-11-08 08:23:51,sesudah,pantas kualitas sekolah madrasah sangat jelek,negatif,6,0,Lentos552741
2024-11-08 08:24:17,sesudah,kalau kalah kelar pak jokowi rekom nya manjur nemenin cagub jateng buat ketemu presiden cagubnya sendiri datang pak prabowo,positif,3,0,yesmar_banu
2024-11-08 08:24:51,sesudah,tim ekonomi kabinet merah putih masuk menperin rilis quick wins cepat tumbuh ekonomi sesuai arah presiden apa program prioritas sebut simak info lengkap infoperin jagaindustri quickwins ekonomiindonesia,negatif,5,1,Kemenperin_RI
2024-11-08 08:25:00,sesudah,jahat fufufafa bapak bahkan ibu awal racun,negatif,5,0,adiyaelahah
2024-11-08 08:25:46,sesudah,nyata sikap november juang sultan ageng tirtayasa syekh yusuf makassari minta presiden prabowo cabut status psn proyek swasta pik batalkanpsnpik,positif,3348,1588,pakmul63
2024-11-08 08:27:10,sesudah,pak cuit fufufafa moral,positif,8,0,mas_ioo
2024-11-08 08:28:34,sesudah,hari prabowo mulai lawat luar negeri pertama presiden,positif,9,4,geloraco
2024-11-08 08:29:01,sesudah,ucap selamat presiden pilih amerika serikat harap hubung indonesia amerika serikat terus kembang makin kualitas masa depan indonesia amerika serikat jalin sahabat kuat sejak sejak era bung karno presiden kennedy hubung negara jalin erat penuh makna hubung waris lanjut baik presiden komitmen kuat ikat diplomatik kerja sama strategis bagai bidang harap pilih donald trump presiden bawa dampak positif damai dunia khusus wilayah wilayah landa konflik panjang moga pimpin kontribusi stabilitas global buka peluang kolaborasi lebih erat indonesia amerika serikat maju sama,positif,11,0,DedynurPalakka
2024-11-08 08:29:07,sesudah,pupuk langka omong kosong perintah support segala oknum sikat pake lama presiden prabowo subianto gerah oknum tan amran gerak tegas lugas wibawa oknum tani sulit pupuk salut kpdmu,negatif,204,41,BANGSAygSUJUD
2024-11-08 08:29:49,sesudah,prabowo gembar gembor mau berantas korupsi bahlil lahadia angkat koruptor jadi wakil tum golkar,positif,14,1,giginpraginanto
2024-11-08 08:30:55,sesudah,proyek pik rugi rakyat untung aguan anthony salim pik rencana taipan mau bikin negara negara rumah ekslusif larang keras sama pak presiden,positif,1,0,Schlossthe6
2024-11-08 08:31:50,sesudah,benar bukan semua orang cari ayn rand,negatif,614,259,blank0429
2024-11-08 08:31:51,sesudah,nerima tamu kan gag perlu pidato kata sambut cuma salam foto jalan foto salam kan gag perlu ide mikir,positif,3,0,n_eko_51
2024-11-08 08:32:02,sesudah,tokoh berani lingkar prabowo berani ngata ngatain prabowo akun fufufafa nya berani nantang pecat berani buka buka rahasia negara menujuindonesiacemas fufufafaadalahgibran ganyangpelindungjudionline,negatif,16,10,Muslim_AntiPKI9
2024-11-08 08:32:04,sesudah,low quality kira siapa dekade trakhir,negatif,8,0,exeroboto
2024-11-08 08:32:29,sesudah,ingat keras prabowo larang jabat pusat daerah hambur uang negara ayombangundeso pituruh kemiri bruno sekartejo wonoyoso karanggetas prigelan somogede kalimeneng kemirilor kapiteran loning brunorejo purworejo wahyudi anismatta fahrihamzah,negatif,3,0,puorjoTV
2024-11-08 08:32:54,sesudah,kocak sebut anak abah sebut buzzer mulyono sebut buzzer prabowo bahkan pernah sebut buzzer pks demokrat nyata benar negeri polarisasi tajam tinggal klik tombol perang fyi,negatif,115,19,Intel_Imut
2024-11-08 08:33:00,sesudah,malah jadi presiden lama prabowo kunjung mancanegara,negatif,4,0,kankmazaydrooze
2024-11-08 08:33:14,sesudah,masa wapres begini ksh sambut presiden malu,positif,118,10,orangOedik
2024-11-08 08:33:36,sesudah,mungkin sejati bukan dukung prabowo dukung fufufafa,positif,9,0,encesutisna
2024-11-08 08:33:51,sesudah,kan ambrukin sendiri lihat siapa puja pilih pilpres jadi usah ngeluh nikmat makanya kalau pilih pimpin pakai otak besok gibran pasar susu sama gula kilo rebut mau cium,negatif,12,0,Vickyone777
2024-11-08 08:34:28,sesudah,ayo audit semua orang jaksa agung mulai bos memang bersih cuma gimmick omon omon abs pak,positif,3,0,jonmamau
2024-11-08 08:36:03,sesudah,kapan makhluk nama fufufafa kamu kandangin pak,positif,3,0,BeYumoi
2024-11-08 08:37:20,sesudah,hahhaa iyaa mbk,netral,0,0,ahmad_bellamy
2024-11-08 08:37:20,sesudah,gibran leta pukul gong tempat berslaman tri negeri lalu arah tri negeri gembleng dulu diakmil magelang jabat tangan wujud setal tiga uang,negatif,2,0,darsritawati
2024-11-08 08:38:44,sesudah,mantap kalau semua menteri responsif begini hambat bangun timbul negeri segera makmur damai pimpin insyaalloh amanah,positif,3,0,fideldapati
2024-11-08 08:39:32,sesudah,daftar artis selebriti public figure bilang tinggal amerika trump menang beneran tuh out jadi ingat pas pilpres indonesia artis netizen bilang mirip begini kalau pak prabowo jadi presiden mulai dubes pindah negara sampei pindah alam bazzot doang,netral,11,1,NyaiiBubu
2024-11-08 08:39:43,sesudah,beda bulan kan satu bulan oktober satu bulan taon nya doang sama,positif,2,1,SRampoe
2024-11-08 08:40:17,sesudah,percaya percaya bahasa nya fufufafa rendah omong nya ejek pak prabowo keji kalau benar tuduh grr rendah negara punya pemimipin miskin etika sopan,negatif,5,0,CepiSHidayat
2024-11-08 08:41:42,sesudah,sikat habis pak tan main banyak orang,netral,2,0,kodim1622_alor
2024-11-08 08:42:38,sesudah,menteri lindung pmi kepala dampingiwamen christina aryani dzulfikar ahmad tawalla hadir rakornas perintah pusat pemda tahun selenggara kemendagri kamis,positif,9,8,LarasWa2529
2024-11-08 08:45:02,sesudah,pak nama baik sih semua lembaga negara,negatif,2,2,IyeSifulan86051
